Subfamily,Genus,Species,Long,Lat
Hydrophiinae,Aipysurus,Aip_lae,137.0333,-15.4
Hydrophiinae,Aipysurus,Aip_lae,137.2333,-15.5667
Hydrophiinae,Aipysurus,Aip_lae,137.25,-15.55
Hydrophiinae,Aipysurus,Aip_lae,137.2925,-15.46083
Hydrophiinae,Aipysurus,Aip_lae,137.45556,-15.80917
Hydrophiinae,Aipysurus,Aip_lae,137.533333,-15.275
Hydrophiinae,Aipysurus,Aip_lae,137.55,-15.16667
Hydrophiinae,Aipysurus,Aip_lae,137.6667,-15.3333
Hydrophiinae,Aipysurus,Aip_lae,137.71056,-15.21694
Hydrophiinae,Aipysurus,Aip_lae,137.9833,-15.1
Hydrophiinae,Aipysurus,Aip_lae,138.2206,-16.30535
Hydrophiinae,Aipysurus,Aip_lae,138.26424,-16.38611
Hydrophiinae,Aipysurus,Aip_lae,138.358056,-15.811389
Hydrophiinae,Aipysurus,Aip_lae,138.41583,-15.7275
Hydrophiinae,Aipysurus,Aip_lae,138.421667,-15.725
Hydrophiinae,Aipysurus,Aip_lae,138.733,-16.15
Hydrophiinae,Aipysurus,Aip_lae,138.97467,-16.15567
Hydrophiinae,Aipysurus,Aip_lae,139.0347,-15.8876
Hydrophiinae,Aipysurus,Aip_lae,139.15,-15.8333
Hydrophiinae,Aipysurus,Aip_lae,139.81658,-16.262
Hydrophiinae,Aipysurus,Aip_lae,140.1165,-15.5233
Hydrophiinae,Aipysurus,Aip_lae,140.182,-15.4539
Hydrophiinae,Aipysurus,Aip_lae,140.42667,-17.21667
Hydrophiinae,Aipysurus,Aip_lae,140.65666,-17.16667
Hydrophiinae,Aipysurus,Aip_lae,140.76333,-17.02333
Hydrophiinae,Aipysurus,Aip_lae,141.53333,-14.76666
Hydrophiinae,Aipysurus,Aip_lae,141.55,-12.9
Hydrophiinae,Aipysurus,Aip_lae,141.55167,-12.96242
Hydrophiinae,Aipysurus,Aip_lae,141.66666,-12.865
Hydrophiinae,Aipysurus,Aip_lae,141.74667,-12.73833
Hydrophiinae,Aipysurus,Aip_lae,141.75,-12.75
Hydrophiinae,Aipysurus,Aip_lae,141.81666,-12
Hydrophiinae,Aipysurus,Aip_lae,141.866,-12.616
Hydrophiinae,Aipysurus,Aip_lae,142.21667,-10.58333
Hydrophiinae,Aipysurus,Aip_lae,142.945,-10.26667
Hydrophiinae,Aipysurus,Aip_lae,142.98166,-11.56
Hydrophiinae,Aipysurus,Aip_lae,143.45,-8.983333
Hydrophiinae,Aipysurus,Aip_lae,143.94053,-9.08333
Hydrophiinae,Aipysurus,Aip_lae,144.46,-10.12
Hydrophiinae,Aipysurus,Aip_lae,144.52,-10.3
Hydrophiinae,Aipysurus,Aip_lae,144.52,-10.07
Hydrophiinae,Aipysurus,Aip_lae,144.59,-10.23
Hydrophiinae,Aipysurus,Aip_lae,145.23893,-14.43121
Hydrophiinae,Aipysurus,Aip_lae,146.33333,-18.55
Hydrophiinae,Aipysurus,Aip_lae,146.333333,-16.75
Hydrophiinae,Aipysurus,Aip_lae,146.38473,-16.9506
Hydrophiinae,Aipysurus,Aip_lae,146.42229,-18.07068
Hydrophiinae,Aipysurus,Aip_lae,146.44568,-16.89433
Hydrophiinae,Aipysurus,Aip_lae,146.4581,-17.99015
Hydrophiinae,Aipysurus,Aip_lae,146.66732,-18.84581
Hydrophiinae,Aipysurus,Aip_lae,146.67463,-18.96475
Hydrophiinae,Aipysurus,Aip_lae,146.76667,-19.2
Hydrophiinae,Aipysurus,Aip_lae,146.833,-19.133
Hydrophiinae,Aipysurus,Aip_lae,146.916,-19.216
Hydrophiinae,Aipysurus,Aip_lae,146.89715,-18.95953
Hydrophiinae,Aipysurus,Aip_lae,146.90567,-18.91538
Hydrophiinae,Aipysurus,Aip_lae,146.91667,-19.16667
Hydrophiinae,Aipysurus,Aip_lae,146.94688,-18.8986
Hydrophiinae,Aipysurus,Aip_lae,146.93523,-19.1229
Hydrophiinae,Aipysurus,Aip_lae,146.93856,-18.92746
Hydrophiinae,Aipysurus,Aip_lae,147.00316,-18.88141
Hydrophiinae,Aipysurus,Aip_lae,147.04707,-18.77163
Hydrophiinae,Aipysurus,Aip_lae,147.048428,-18.975491
Hydrophiinae,Aipysurus,Aip_lae,147.13476,-19.15701
Hydrophiinae,Aipysurus,Aip_lae,147.137045,-9.491945
Hydrophiinae,Aipysurus,Aip_lae,147.3,-18.7
Hydrophiinae,Aipysurus,Aip_lae,147.40434,-19.16792
Hydrophiinae,Aipysurus,Aip_lae,147.40633,-19.1659
Hydrophiinae,Aipysurus,Aip_lae,147.43695,-19.08755
Hydrophiinae,Aipysurus,Aip_lae,147.48004,-19.446846
Hydrophiinae,Aipysurus,Aip_lae,147.92604,-19.56307
Hydrophiinae,Aipysurus,Aip_lae,148.13786,-19.62438
Hydrophiinae,Aipysurus,Aip_lae,148.26115,-19.81215
Hydrophiinae,Aipysurus,Aip_lae,149.09395,-19.40699
Hydrophiinae,Aipysurus,Aip_lae,149.53825,-19.81857
Hydrophiinae,Aipysurus,Aip_lae,149.67597,-19.72505
Hydrophiinae,Aipysurus,Aip_lae,150.2653,-19.309415
Hydrophiinae,Aipysurus,Aip_lae,150.27922,-20.99622
Hydrophiinae,Aipysurus,Aip_lae,150.335,-20.945
Hydrophiinae,Aipysurus,Aip_lae,150.3474,-20.58159
Hydrophiinae,Aipysurus,Aip_lae,150.85,-34.66666
Hydrophiinae,Aipysurus,Aip_lae,150.957716,-23.178433
Hydrophiinae,Aipysurus,Aip_lae,151.15986,-23.26307
Hydrophiinae,Aipysurus,Aip_lae,151.595,-23.295
Hydrophiinae,Aipysurus,Aip_lae,151.6619,-22.83765
Hydrophiinae,Aipysurus,Aip_lae,151.6869,-22.8286
Hydrophiinae,Aipysurus,Aip_lae,152.033,-22.166
Hydrophiinae,Aipysurus,Aip_lae,152.03333,-22.16667
Hydrophiinae,Aipysurus,Aip_lae,152.1999969,-21.1299991
Hydrophiinae,Aipysurus,Aip_lae,152.24,-19.3
Hydrophiinae,Aipysurus,Aip_lae,152.33,-19.23
Hydrophiinae,Aipysurus,Aip_lae,152.35,-18.99
Hydrophiinae,Aipysurus,Aip_lae,152.35,-19.25
Hydrophiinae,Aipysurus,Aip_lae,152.36,-19.24
Hydrophiinae,Aipysurus,Aip_lae,152.37615,-24.1104
Hydrophiinae,Aipysurus,Aip_lae,152.38084,-23.90567
Hydrophiinae,Aipysurus,Aip_lae,152.3871,-19.0953
Hydrophiinae,Aipysurus,Aip_lae,152.48015,-24.05152
Hydrophiinae,Aipysurus,Aip_lae,152.5,-21.383333
Hydrophiinae,Aipysurus,Aip_lae,152.559,-21.31497
Hydrophiinae,Aipysurus,Aip_lae,152.616667,-25.166667
Hydrophiinae,Aipysurus,Aip_lae,152.83333,-25.28333
Hydrophiinae,Aipysurus,Aip_lae,152.9077363,-25.27695397
Hydrophiinae,Aipysurus,Aip_lae,152.96667,-25.3
Hydrophiinae,Aipysurus,Aip_lae,153.033333,-25.083333
Hydrophiinae,Aipysurus,Aip_lae,153.033333,-26.35
Hydrophiinae,Aipysurus,Aip_lae,153.115513,-26.396492
Hydrophiinae,Aipysurus,Aip_lae,153.116667,-26.166667
Hydrophiinae,Aipysurus,Aip_lae,153.13333,-26.8
Hydrophiinae,Aipysurus,Aip_lae,153.216667,-25.266667
Hydrophiinae,Aipysurus,Aip_lae,153.533333,-27.416667
Hydrophiinae,Aipysurus,Aip_lae,153.6,-28.8
Hydrophiinae,Aipysurus,Aip_lae,155.18,-22.19
Hydrophiinae,Aipysurus,Aip_lae,155.3006,-22.197
Hydrophiinae,Aipysurus,Aip_lae,155.3662,-22.1868
Hydrophiinae,Aipysurus,Aip_lae,155.45,-22.16
Hydrophiinae,Aipysurus,Aip_lae,155.48,-22.17
Hydrophiinae,Aipysurus,Aip_lae,113.73111,-25.11361
Hydrophiinae,Aipysurus,Aip_lae,113.77306,-26.40806
Hydrophiinae,Aipysurus,Aip_lae,114.1593,-21.8665
Hydrophiinae,Aipysurus,Aip_lae,114.3333,-22
Hydrophiinae,Aipysurus,Aip_lae,115.0833,-21.5833
Hydrophiinae,Aipysurus,Aip_lae,115.11667,-21.63333
Hydrophiinae,Aipysurus,Aip_lae,115.45,-20.2666
Hydrophiinae,Aipysurus,Aip_lae,116.46667,-20.63333
Hydrophiinae,Aipysurus,Aip_lae,116.61667,-20.5
Hydrophiinae,Aipysurus,Aip_lae,116.6667,-20
Hydrophiinae,Aipysurus,Aip_lae,116.7,-19.5
Hydrophiinae,Aipysurus,Aip_lae,117.266,-20
Hydrophiinae,Aipysurus,Aip_lae,118.4688,-20.119
Hydrophiinae,Aipysurus,Aip_lae,120.5,-19.5
Hydrophiinae,Aipysurus,Aip_lae,121.33333,-14.08333
Hydrophiinae,Aipysurus,Aip_lae,122.23639,-17.96167
Hydrophiinae,Aipysurus,Aip_lae,122.166667,-18.166667
Hydrophiinae,Aipysurus,Aip_lae,122.1667,-18.1666
Hydrophiinae,Aipysurus,Aip_lae,122.25,-18
Hydrophiinae,Aipysurus,Aip_lae,122.9,-12.25
Hydrophiinae,Aipysurus,Aip_lae,122.98,-12.239
Hydrophiinae,Aipysurus,Aip_lae,123.0333,-12.2833
Hydrophiinae,Aipysurus,Aip_lae,123,-12.15
Hydrophiinae,Aipysurus,Aip_lae,123.08333,-12.2
Hydrophiinae,Aipysurus,Aip_lae,123.3812,-11.9745
Hydrophiinae,Aipysurus,Aip_lae,124.28,-12.8
Hydrophiinae,Aipysurus,Aip_lae,125.07727,-11.70946
Hydrophiinae,Aipysurus,Aip_lae,126.0833,-12.2667
Hydrophiinae,Aipysurus,Aip_lae,130.45,-11.3
Hydrophiinae,Aipysurus,Aip_lae,130.66701,-11.433
Hydrophiinae,Aipysurus,Aip_lae,132.15,-11.2667
Hydrophiinae,Aipysurus,Aip_lae,133,-11
Hydrophiinae,Aipysurus,Aip_lae,135.99038,-14.21538
Hydrophiinae,Aipysurus,Aip_lae,135.991665,-14.43167
Hydrophiinae,Aipysurus,Aip_lae,136.016667,-14.475
Hydrophiinae,Aipysurus,Aip_lae,136.055,-14.3617
Hydrophiinae,Aipysurus,Aip_lae,136.166,-14.416
Hydrophiinae,Aipysurus,Aip_lae,136.16666,-14.41667
Hydrophiinae,Aipysurus,Aip_lae,136.2,-14.2
Hydrophiinae,Aipysurus,Aip_lae,136.23567,-14.344
Hydrophiinae,Aipysurus,Aip_lae,136.3833,-14.45
Hydrophiinae,Aipysurus,Aip_lae,136.35117,-14.14856
Hydrophiinae,Aipysurus,Aip_lae,136.4833,-14.4333
Hydrophiinae,Aipysurus,Aip_lae,136.452,-14.415
Hydrophiinae,Aipysurus,Aip_lae,136.518333,-14.465
Hydrophiinae,Aipysurus,Aip_lae,136.7333,-15.0333
Hydrophiinae,Aipysurus,Aip_lae,136.7,-14.9
Hydrophiinae,Aipysurus,Aip_lae,136.71,-14.6683
Hydrophiinae,Aipysurus,Aip_lae,136.725,-14.8183
Hydrophiinae,Aipysurus,Aip_lae,136.733,-13.133
Hydrophiinae,Aipysurus,Aip_lae,136.7333,-13.25
Hydrophiinae,Aipysurus,Aip_lae,136.7833,-14.9883
Hydrophiinae,Aipysurus,Aip_lae,136.75,-14.8667
Hydrophiinae,Aipysurus,Aip_lae,136.7525,-14.67417
Hydrophiinae,Aipysurus,Aip_lae,136.8167,-13.0667
Hydrophiinae,Aipysurus,Aip_lae,136.7667,-14.6167
Hydrophiinae,Aipysurus,Aip_lae,136.7667,-15.0117
Hydrophiinae,Aipysurus,Aip_lae,136.78666,-14.81083
Hydrophiinae,Aipysurus,Aip_lae,136.8,-12.96667
Hydrophiinae,Aipysurus,Aip_lae,136.8667,-14.9833
Hydrophiinae,Aipysurus,Aip_lae,136.85,-14.6667
Hydrophiinae,Aipysurus,Aip_lae,136.851164,-13.548561
Hydrophiinae,Aipysurus,Aip_lae,136.8833,-14.9
Hydrophiinae,Aipysurus,Aip_lae,136.8667,-14.6167
Hydrophiinae,Aipysurus,Aip_lae,136.9,-15.1
Hydrophiinae,Aipysurus,Aip_lae,136.9,-15
Hydrophiinae,Aipysurus,Aip_lae,136.92833,-14.6875
Hydrophiinae,Aipysurus,Aip_lae,136.95,-15.15
Hydrophiinae,Aipysurus,Aip_lae,136.945,-15.006
Hydrophiinae,Aipysurus,Aip_lae,137,-15
Hydrophiinae,Aipysurus,Aip_lae,137,-15.1333
Hydrophiinae,Aipysurus,Aip_lae,137,-15.1667
Hydrophiinae,Aipysurus,Aip_lae,137.1367,-15.0583
Hydrophiinae,Aipysurus,Aip_lae,137.1833,-15.1
Hydrophiinae,Aipysurus,Aip_lae,137.35,-15.13333
Hydrophiinae,Aipysurus,Aip_lae,137.36167,-15.19167
Hydrophiinae,Aipysurus,Aip_lae,137.41701,-15.1
Hydrophiinae,Aipysurus,Aip_lae,137.4625,-15.29083
Hydrophiinae,Aipysurus,Aip_lae,137.55193,-15.70622
Hydrophiinae,Aipysurus,Aip_lae,137.5667,-15.4333
Hydrophiinae,Aipysurus,Aip_lae,137.63333,-15.55
Hydrophiinae,Aipysurus,Aip_lae,137.6,-15.4333
Hydrophiinae,Aipysurus,Aip_lae,137.666667,-15.535278
Hydrophiinae,Aipysurus,Aip_lae,137.6683,-15.4267
Hydrophiinae,Aipysurus,Aip_lae,137.71667,-15.36666
Hydrophiinae,Aipysurus,Aip_lae,137.7167,-15.7833
Hydrophiinae,Aipysurus,Aip_lae,137.7333,-15.7333
Hydrophiinae,Aipysurus,Aip_lae,137.783333,-15.416667
Hydrophiinae,Aipysurus,Aip_lae,137.8333,-15.75
Hydrophiinae,Aipysurus,Aip_lae,137.818,-15.69342
Hydrophiinae,Aipysurus,Aip_lae,137.915,-15.69666
Hydrophiinae,Aipysurus,Aip_lae,137.88472,-15.64972
Hydrophiinae,Aipysurus,Aip_lae,137.88778,-15.57667
Hydrophiinae,Aipysurus,Aip_lae,137.9,-15.75
Hydrophiinae,Aipysurus,Aip_lae,137.9283,-15.685
Hydrophiinae,Aipysurus,Aip_lae,137.91805,-15.5505
Hydrophiinae,Aipysurus,Aip_lae,137.9667,-15.6333
Hydrophiinae,Aipysurus,Aip_lae,137.9333,-15.75
Hydrophiinae,Aipysurus,Aip_lae,138.0333,-15.745
Hydrophiinae,Aipysurus,Aip_lae,138.05,-15.65
Hydrophiinae,Aipysurus,Aip_lae,138.1348,-15.9
Hydrophiinae,Aipysurus,Aip_lae,138.1333,-15.9667
Hydrophiinae,Aipysurus,Aip_lae,138.1333,-15.8333
Hydrophiinae,Aipysurus,Aip_lae,138.1333,-15.7367
Hydrophiinae,Aipysurus,Aip_lae,138.1783,-15.825
Hydrophiinae,Aipysurus,Aip_lae,138.21667,-15.9
Hydrophiinae,Aipysurus,Aip_lae,138.2667,-15.95
Hydrophiinae,Aipysurus,Aip_lae,138.45116,-16.44854
Hydrophiinae,Aipysurus,Aip_lae,138.451163,-16.54854085
Hydrophiinae,Aipysurus,Aip_lae,138.471,-16.373
Hydrophiinae,Aipysurus,Aip_lae,138.55125,-16.43975
Hydrophiinae,Aipysurus,Aip_lae,138.61767,-16.24975
Hydrophiinae,Aipysurus,Aip_lae,138.66666,-16.35
Hydrophiinae,Aipysurus,Aip_lae,138.66667,-16.35
Hydrophiinae,Aipysurus,Aip_lae,138.90021,-16.3061
Hydrophiinae,Aipysurus,Aip_lae,138.95116,-16.44854
Hydrophiinae,Aipysurus,Aip_lae,139.233,-15.9667
Hydrophiinae,Aipysurus,Aip_lae,139.21818,-15.91067
Hydrophiinae,Aipysurus,Aip_lae,139.24733,-16.00125
Hydrophiinae,Aipysurus,Aip_lae,139.30566,-15.98266
Hydrophiinae,Aipysurus,Aip_lae,139.31306,-16.00521
Hydrophiinae,Aipysurus,Aip_lae,139.32,-15.59
Hydrophiinae,Aipysurus,Aip_lae,139.34982,-16.00593
Hydrophiinae,Aipysurus,Aip_lae,139.49668,-16.08478
Hydrophiinae,Aipysurus,Aip_lae,139.533,-15.9833
Hydrophiinae,Aipysurus,Aip_lae,139.5842,-16.04946
Hydrophiinae,Aipysurus,Aip_lae,139.7,-16.05
Hydrophiinae,Aipysurus,Aip_lae,139.9,-15.966
Hydrophiinae,Aipysurus,Aip_lae,140.72166,-16.905
Hydrophiinae,Aipysurus,Aip_lae,140.745,-16.75833
Hydrophiinae,Aipysurus,Aip_lae,141.14833,-10.64833
Hydrophiinae,Aipysurus,Aip_lae,141.21667,-13.88333
Hydrophiinae,Aipysurus,Aip_lae,141.228,-10.5017
Hydrophiinae,Aipysurus,Aip_lae,141.28666,-14.205
Hydrophiinae,Aipysurus,Aip_lae,141.32333,-14.02333
Hydrophiinae,Aipysurus,Aip_lae,141.385,-14.18333
Hydrophiinae,Aipysurus,Aip_lae,141.41666,-13.88333
Hydrophiinae,Aipysurus,Aip_lae,141.56666,-12.61666
Hydrophiinae,Aipysurus,Aip_lae,141.616,-12.8
Hydrophiinae,Aipysurus,Aip_lae,141.94166,-11.49166
Hydrophiinae,Aipysurus,Aip_lae,142.84917,-11.12917
Hydrophiinae,Aipysurus,Aip_lae,143.2158469,-9.3278985
Hydrophiinae,Aipysurus,Aip_lae,143.242089,-9.119808
Hydrophiinae,Aipysurus,Aip_lae,143.40309,-11.37116
Hydrophiinae,Aipysurus,Aip_lae,143.481,-11.62483
Hydrophiinae,Aipysurus,Aip_lae,143.52,-12.97
Hydrophiinae,Aipysurus,Aip_lae,143.5205,-11.64685
Hydrophiinae,Aipysurus,Aip_lae,143.61667,-11.51667
Hydrophiinae,Aipysurus,Aip_lae,143.7677778,-9.589999997
Hydrophiinae,Aipysurus,Aip_lae,144.43,-10.45
Hydrophiinae,Aipysurus,Aip_lae,145.35,-15.266667
Hydrophiinae,Aipysurus,Aip_lae,145.35,-14.966667
Hydrophiinae,Aipysurus,Aip_lae,145.525,-14.6125
Hydrophiinae,Aipysurus,Aip_lae,145.562668,-14.671947
Hydrophiinae,Aipysurus,Aip_lae,145.583954,-14.67859
Hydrophiinae,Aipysurus,Aip_lae,145.624466,-14.877769
Hydrophiinae,Aipysurus,Aip_lae,145.64,-14.5919
Hydrophiinae,Aipysurus,Aip_lae,145.66667,-16.5
Hydrophiinae,Aipysurus,Aip_lae,145.683333,-14.875
Hydrophiinae,Aipysurus,Aip_lae,145.694504,-14.764923
Hydrophiinae,Aipysurus,Aip_lae,146.18333,-17.08333
Hydrophiinae,Aipysurus,Aip_lae,146.416,-17.383
Hydrophiinae,Aipysurus,Aip_lae,146.466,-17.3
Hydrophiinae,Aipysurus,Aip_lae,146.66121,-18.84366
Hydrophiinae,Aipysurus,Aip_lae,146.666667,-18.55
Hydrophiinae,Aipysurus,Aip_lae,146.745,-18.375
Hydrophiinae,Aipysurus,Aip_lae,146.81064,-18.66648
Hydrophiinae,Aipysurus,Aip_lae,147.264923,-9.51529
Hydrophiinae,Aipysurus,Aip_lae,147.535,-19.465
Hydrophiinae,Aipysurus,Aip_lae,147.615,-19.265
Hydrophiinae,Aipysurus,Aip_lae,147.744,-19.3422
Hydrophiinae,Aipysurus,Aip_lae,147.93565,-19.40522
Hydrophiinae,Aipysurus,Aip_lae,147.97396,-19.06784
Hydrophiinae,Aipysurus,Aip_lae,148.88333,-20.05
Hydrophiinae,Aipysurus,Aip_lae,149.03333,-20.16667
Hydrophiinae,Aipysurus,Aip_lae,149.40382,-20.56663
Hydrophiinae,Aipysurus,Aip_lae,150.8275974,-23.26285496
Hydrophiinae,Aipysurus,Aip_lae,150.94186,-20.87539
Hydrophiinae,Aipysurus,Aip_lae,151.17903,-21.06553
Hydrophiinae,Aipysurus,Aip_lae,151.266,-33.883
Hydrophiinae,Aipysurus,Aip_lae,151.266,-23.85
Hydrophiinae,Aipysurus,Aip_lae,151.35,-23.93333
Hydrophiinae,Aipysurus,Aip_lae,151.351667,-21.161667
Hydrophiinae,Aipysurus,Aip_lae,151.55398,-22.63805
Hydrophiinae,Aipysurus,Aip_lae,151.6535,-22.823
Hydrophiinae,Aipysurus,Aip_lae,151.67482,-22.83438
Hydrophiinae,Aipysurus,Aip_lae,151.73333,-23.53333
Hydrophiinae,Aipysurus,Aip_lae,151.91666,-23.45
Hydrophiinae,Aipysurus,Aip_lae,152,-21.5
Hydrophiinae,Aipysurus,Aip_lae,152.01667,-21.38333
Hydrophiinae,Aipysurus,Aip_lae,152.316667,-24.716667
Hydrophiinae,Aipysurus,Aip_lae,152.38333,-24.7
Hydrophiinae,Aipysurus,Aip_lae,152.416667,-21.733333
Hydrophiinae,Aipysurus,Aip_lae,152.42602,-21.30142
Hydrophiinae,Aipysurus,Aip_lae,152.466,-21.966
Hydrophiinae,Aipysurus,Aip_lae,152.489,-24.8821
Hydrophiinae,Aipysurus,Aip_lae,152.46667,-24.8
Hydrophiinae,Aipysurus,Aip_lae,152.5,-22.08333
Hydrophiinae,Aipysurus,Aip_lae,152.50054,-24.04654
Hydrophiinae,Aipysurus,Aip_lae,152.666,-22.35
Hydrophiinae,Aipysurus,Aip_lae,152.98333,-25.55
Hydrophiinae,Aipysurus,Aip_lae,153.025904,-25.901939
Hydrophiinae,Aipysurus,Aip_lae,153.05,-25.816667
Hydrophiinae,Aipysurus,Aip_lae,153.1,-27.266667
Hydrophiinae,Aipysurus,Aip_lae,153.116667,-25.55
Hydrophiinae,Aipysurus,Aip_lae,153.166667,-27.05
Hydrophiinae,Aipysurus,Aip_lae,153.16667,-25.95
Hydrophiinae,Aipysurus,Aip_lae,153.33333,-27.41667
Hydrophiinae,Aipysurus,Aip_lae,153.35,-24.95
Hydrophiinae,Aipysurus,Aip_lae,153.5212,-21.8517
Hydrophiinae,Aipysurus,Aip_lae,153.58,-21.92
Hydrophiinae,Aipysurus,Aip_lae,153.666,-21.866
Hydrophiinae,Aipysurus,Aip_lae,153.59,-21.92
Hydrophiinae,Aipysurus,Aip_lae,154.3495,-20.9927
Hydrophiinae,Aipysurus,Aip_lae,154.37,-21.02
Hydrophiinae,Aipysurus,Aip_lae,155.57,-23.25
Hydrophiinae,Aipysurus,Aip_lae,155.56,-23.24
Hydrophiinae,Aipysurus,Aip_lae,155.54,-23.58
Hydrophiinae,Aipysurus,Aip_lae,155.76,-21.25
Hydrophiinae,Aipysurus,Aip_lae,155.7636,-21.248
Hydrophiinae,Aipysurus,Aip_lae,166.2799988,-22.60000038
Hydrophiinae,Aipysurus,Aip_lae,166.4299927,-22.26000023
Hydrophiinae,Aipysurus,Aip_lae,166.6667,-20
Hydrophiinae,Aipysurus,Aip_mos,136.023333,-14.4
Hydrophiinae,Aipysurus,Aip_mos,136.29806,-14.445
Hydrophiinae,Aipysurus,Aip_mos,136.41,-14.448333
Hydrophiinae,Aipysurus,Aip_mos,136.43527,-14.41804
Hydrophiinae,Aipysurus,Aip_mos,136.4358,-14.4017
Hydrophiinae,Aipysurus,Aip_mos,136.7,-13.366667
Hydrophiinae,Aipysurus,Aip_mos,136.71667,-13.28333
Hydrophiinae,Aipysurus,Aip_mos,136.941667,-13.946667
Hydrophiinae,Aipysurus,Aip_mos,136.99667,-14.06194
Hydrophiinae,Aipysurus,Aip_mos,139,-14
Hydrophiinae,Aipysurus,Aip_mos,139.30028,-15.95167
Hydrophiinae,Aipysurus,Aip_mos,139.548333,-15.951667
Hydrophiinae,Aipysurus,Aip_mos,139.65,-16.006667
Hydrophiinae,Aipysurus,Aip_mos,139.66167,-15.98833
Hydrophiinae,Aipysurus,Aip_mos,140,-17
Hydrophiinae,Aipysurus,Aip_mos,141.25,-16.46667
Hydrophiinae,Aipysurus,Aip_mos,141.55,-12.88333
Hydrophiinae,Aipysurus,Aip_mos,141.65,-12.72
Hydrophiinae,Aipysurus,Aip_mos,142.03333,-10.38333
Hydrophiinae,Aipysurus,Aip_mos,142.2219568,-10.57350365
Hydrophiinae,Aipysurus,Aip_mos,143,-11
Hydrophiinae,Aipysurus,Aip_mos,145.5,-15.45
Hydrophiinae,Aipysurus,Aip_mos,145.75,-16.86667
Hydrophiinae,Aipysurus,Aip_mos,149.316667,-21.4
Hydrophiinae,Aipysurus,Aip_mos,150.83333,-23.5
Hydrophiinae,Aipysurus,Aip_mos,152.5,-24.83333
Hydrophiinae,Aipysurus,Aip_mos,153.0259036,-25.90193873
Hydrophiinae,Aipysurus,Aip_mos,153.184167,-24.7369
Hydrophiinae,Aipysurus,Aip_mos,114.43333,-22.06667
Hydrophiinae,Aipysurus,Aip_mos,122.23333,-17.96667
Hydrophiinae,Aipysurus,Aip_mos,136.326667,-13.421667
Hydrophiinae,Aipysurus,Aip_mos,136.466667,-13.283333
Hydrophiinae,Aipysurus,Aip_mos,136.645278,-13.358889
Hydrophiinae,Aipysurus,Aip_mos,136.70333,-14.81667
Hydrophiinae,Aipysurus,Aip_mos,136.71667,-13.23333
Hydrophiinae,Aipysurus,Aip_mos,136.722778,-12.980556
Hydrophiinae,Aipysurus,Aip_mos,136.76667,-12.68333
Hydrophiinae,Aipysurus,Aip_mos,136.895,-14.70667
Hydrophiinae,Aipysurus,Aip_mos,137.08833,-14.54667
Hydrophiinae,Aipysurus,Aip_mos,137.94222,-15.60278
Hydrophiinae,Aipysurus,Aip_mos,138.407778,-15.822778
Hydrophiinae,Aipysurus,Aip_mos,139.132198,-13.184046
Hydrophiinae,Aipysurus,Aip_mos,140.916667,-17.016667
Hydrophiinae,Aipysurus,Aip_mos,142.5,-10.5
Hydrophiinae,Aipysurus,Aip_mos,143.46667,-12.78333
Hydrophiinae,Aipysurus,Aip_mos,143.566667,-11.55
Hydrophiinae,Aipysurus,Aip_mos,143.73333,-11.43333
Hydrophiinae,Aipysurus,Aip_mos,145.583333,-16.5
Hydrophiinae,Aipysurus,Aip_mos,145.939722,-16.676759
Hydrophiinae,Aipysurus,Aip_mos,146.33333,-18.55
Hydrophiinae,Aipysurus,Aip_mos,146.38333,-15.45
Hydrophiinae,Aipysurus,Aip_mos,148.333333,-20.066667
Hydrophiinae,Aipysurus,Aip_mos,151.48333,-24
Hydrophiinae,Aipysurus,Aip_mos,152.25,-24.683333
Hydrophiinae,Aipysurus,Aip_mos,152.38333,-24.83333
Hydrophiinae,Aipysurus,Aip_mos,152.41667,-24.76667
Hydrophiinae,Aipysurus,Aip_mos,152.41667,-24.7
Hydrophiinae,Aipysurus,Aip_mos,152.483333,-24.866667
Hydrophiinae,Aipysurus,Aip_mos,153.06667,-27.31667
Hydrophiinae,Aipysurus,Aip_mos,153.0996271,-25.58212949
Hydrophiinae,Aipysurus,Aip_mos,153.4,-24.833333
Hydrophiinae,Aipysurus,Aip_poo,113.7731,-26.408
Hydrophiinae,Aipysurus,Aip_poo,113.25,-25.8333
Hydrophiinae,Aipysurus,Aip_poo,113.533333,-25.916667
Hydrophiinae,Aipysurus,Aip_poo,113.3333,-24.6667
Hydrophiinae,Aipysurus,Aip_poo,113.1775,-25.2366
Hydrophiinae,Aipysurus,Aip_poo,113.3333,-24.6666
Hydrophiinae,Aipysurus,Aip_poo,114.048801,-25.916826
Hydrophiinae,Aipysurus,Aip_ten,116.7,-19.53333
Hydrophiinae,Aipysurus,Aip_ten,116.16667,-20.11667
Hydrophiinae,Aipysurus,Aip_ten,138.1,-15.8
Hydrophiinae,Aipysurus,Aip_ten,122.2,-17.95
Hydrophiinae,Aipysurus,Aip_ten,116.666667,-20
Hydrophiinae,Emydocephalus,Emy_ann,116.6667,-20
Hydrophiinae,Emydocephalus,Emy_ann,116.75,-19.63333
Hydrophiinae,Emydocephalus,Emy_ann,118.38,-20.03
Hydrophiinae,Emydocephalus,Emy_ann,118.711,4.71843
Hydrophiinae,Emydocephalus,Emy_ann,119.315,11.1505
Hydrophiinae,Emydocephalus,Emy_ann,122.1,-16.85
Hydrophiinae,Emydocephalus,Emy_ann,122.9,-12.25
